id,title,runtime,year,advertiser,products,mood,video_url,animals,characters,category
2882565,"MiraLAX TV Commercial, 'Cranky-Pated'",15,2020,MiraLAX,MiraLAX,Active,https://d3npuic909260z.cloudfront.net/002/882/565/nr1V.mp4,,,pharm
2882749,"Xiidra TV Commercial, 'Inflammation Control'",60,2020,Xiidra,Shire Xiidra,Active,https://d3npuic909260z.cloudfront.net/002/882/749/nr6P.mp4,,,pharm
2883409,"Lo Loestrin Fe TV Commercial, 'In the Know'",60,2020,Lo Loestrin Fe,Lo Loestrin Fe,Active,https://d3npuic909260z.cloudfront.net/002/883/409/nrlG.mp4,,,pharm
2883956,"Ozempic TV Commercial, 'Photographer'",90,2020,Ozempic,Ozempic,Informational,https://d3npuic909260z.cloudfront.net/002/883/956/nrsA.mp4,Dogs,,pharm
2884856,"RINVOQ TV Commercial, 'Your Mission: Zip Line'",60,2020,RINVOQ,RINVOQ,Active,https://d3npuic909260z.cloudfront.net/002/884/856/nrhg.mp4,,,pharm
1757884,"Kyleena TV Commercial, 'Forget About Remembering'",60,2017,Kyleena,,Active,https://d3npuic909260z.cloudfront.net/001/757/884/dkcP.mp4,,,womens
1824843,"BLUECHEW TV Commercial, 'This is Your Bedroom'",60,2018,BLUECHEW,BLUECHEW,Active,https://d3npuic909260z.cloudfront.net/001/824/843/d5aa.mp4,,,womens
1842633,"Endo Pharmaceuticals TV Commercial, 'Peyronie's Disease: Not Alone'",30,2018,Endo Pharmaceuticals,,Active,https://d3npuic909260z.cloudfront.net/001/842/633/dg2o.mp4,,,womens
1959126,"BioTE Medical TV Commercial, 'Your Best Life: Hormone Imbalance'",30,2018,BioTE Medical,,Active,https://d3npuic909260z.cloudfront.net/001/959/126/d8ub.mp4,,,womens
2005683,"Hers TV Commercial, 'Finally.'",30,2018,Hers,,Active,https://d3npuic909260z.cloudfront.net/002/005/683/IkTb.mp4,,,womens
2056264,"Orilissa TV Commercial, 'Or, I Can'",60,2019,Orilissa,Orilissa,Active,https://d3npuic909260z.cloudfront.net/002/056/264/IqAd.mp4,,,womens
2056265,"Orilissa TV Commercial, 'Or, I Can: Choose a Solution'",60,2019,Orilissa,Orilissa,Active,https://d3npuic909260z.cloudfront.net/002/056/265/IqAI.mp4,,,womens
2060974,"XIAFLEX TV Commercial, 'All Shapes and Sizes'",30,2019,XIAFLEX,XIAFLEX,Informational,https://d3npuic909260z.cloudfront.net/002/060/974/Ib23.mp4,,,womens
2074694,"Endo Pharmaceuticals TV Commercial, 'Dupuytren's Contracture: Diner'",30,2017,Endo Pharmaceuticals,,Active,https://d3npuic909260z.cloudfront.net/002/074/694/I5XW.mp4,,,womens
2121529,"Kyleena TV Commercial, 'Prevent Pregnancy Up to Five Years'",60,2019,Kyleena,"Mirena IUD, Kyleena IUD",Informational,https://d3npuic909260z.cloudfront.net/002/121/529/Ilr7.mp4,,,womens
2164940,"Endo Pharmaceuticals TV Commercial, 'Cards With the Girls'",30,2019,Endo Pharmaceuticals,,Active,https://d3npuic909260z.cloudfront.net/002/164/940/IWyI.mp4,,,womens
2178091,"Hers TV Commercial, 'Meet Hers'",30,2019,Hers,,Informational,https://d3npuic909260z.cloudfront.net/002/178/091/IHa3.mp4,,,womens
2239999,"Lo Loestrin Fe TV Commercial, 'Get to Know LoLo'",45,2018,Lo Loestrin Fe,Lo Loestrin Fe,Informational,https://d3npuic909260z.cloudfront.net/002/239/999/I4gM.mp4,,,womens
2284416,"Hers TV Commercial, 'Tired'",60,2019,Hers,,Active,https://d3npuic909260z.cloudfront.net/002/284/416/oICN.mp4,,,womens
2293819,"Hers TV Commercial, 'The Struggle Is Real'",30,2019,Hers,,Active,https://d3npuic909260z.cloudfront.net/002/293/819/oZP8.mp4,,,womens
2337941,"XIAFLEX TV Commercial, 'Normal'",30,2019,XIAFLEX,,Active,https://d3npuic909260z.cloudfront.net/002/337/941/oBYn.mp4,,,womens
2394625,"Lo Loestrin Fe TV Commercial, 'Get to Know Lolo: Pay as Little as $25'",45,2019,Lo Loestrin Fe,Lo Loestrin Fe,Informational,https://d3npuic909260z.cloudfront.net/002/394/625/oNfP.mp4,,,womens
2398393,"Endo Pharmaceuticals TV Commercial, 'Facts on Hand: Nonsurgical Treatment' Featuring John Elway",30,2019,Endo Pharmaceuticals,,Active,https://d3npuic909260z.cloudfront.net/002/398/393/oz1x.mp4,,,womens
2461449,"Kyleena TV Commercial, 'Prevent Pregnancy'",60,2019,Kyleena,"Mirena IUD, Kyleena IUD",Active,https://d3npuic909260z.cloudfront.net/002/461/449/ohZs.mp4,,,womens
2633352,"Paragard TV Commercial, 'No Hormones'",60,2020,Paragard,Paragard,Active,https://d3npuic909260z.cloudfront.net/002/633/352/Zrlb.mp4,Dogs,,womens
2646696,"Steelmanpills TV Commercial, 'Forty Pill Special'",60,2020,Steelmanpills,Steelmanpills Generic Viagra,Informational,https://d3npuic909260z.cloudfront.net/002/646/696/ZNhY.mp4,,,womens
2649688,"Steelmanpills 50 Pill Special TV Commercial, 'Generic Viagra'",30,2020,Steelmanpills,Steelmanpills Generic Viagra,Active,https://d3npuic909260z.cloudfront.net/002/649/688/ZzzM.mp4,,,womens
2687069,"Kyleena TV Commercial, 'Aim High' Featuring Lucy Hale",60,2020,Kyleena,Kyleena IUD,Active,https://d3npuic909260z.cloudfront.net/002/687/069/ZJVc.mp4,,Kids,womens
2883409,"Lo Loestrin Fe TV Commercial, 'In the Know'",60,2020,Lo Loestrin Fe,Lo Loestrin Fe,Active,https://d3npuic909260z.cloudfront.net/002/883/409/nrlG.mp4,,,womens
